time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,velocity_command,inbound_limit_switch,outbound_limit_switch,engage_limit_switch
0.0,1,1,2089.431423671516,1934.9474726091667,2089.431423671516,1934.9474726091667,2500.0,410.56857632848414,41.05685763284842,0,0,0
100.20040080160321,2,2,2027.8371141721439,1800.565900944416,2058.63426892183,1867.7566867767914,2502.862770828173,475.025656656029,47.5025656656029,0,0,0
200.40080160320642,2,2,2016.8457024813015,1823.7406604252612,2044.7047467749871,1853.084677992948,2505.7249550834313,488.8792526021298,48.88792526021298,0,0,0
300.6012024048096,3,3,1924.8505738793856,1720.4070313837835,2014.7412035510868,1819.915266340657,2508.585966313049,583.7353924336635,58.37353924336635,0,0,0
400.80160320641284,3,4,2010.1529401233588,1822.224609553781,2013.8235508655412,1820.3771349832816,2511.445218304648,501.292278181289,50.1292278181289,0,0,0
501.00200400801606,4,5,2012.271895318491,1837.682477471251,2013.5649416076994,1823.2613587312765,2514.302125206312,502.0302298878212,50.20302298878212,0,0,0
601.2024048096192,4,6,2031.8482125461262,1803.9468081422617,2016.1768374560463,1820.5021372185602,2517.156101646629,485.30788910050273,48.530788910050276,0,0,0
701.4028056112224,5,6,2010.596243736723,1833.1275068995565,2015.4792632411306,1822.0803084286847,2520.0065628546267,509.4103191179038,50.94103191179038,0,0,0
801.6032064128257,5,7,2045.6995148236022,1832.3085659105666,2018.8370689725166,1823.216781482227,2522.852924779595,477.15340995599286,47.71534099559929,0,0,0
901.8036072144289,5,7,2029.954435068096,1806.323206266264,2019.9488055820743,1821.5274239606308,2525.6946042107534,495.74016914265735,49.57401691426574,0,0,0
1002.0040080160321,5,8,1994.0254004567298,1787.901552194873,2010.4082032605959,1806.8228319192015,2528.531018896749,534.5056184400194,53.45056184400194,0,0,0
1102.2044088176353,5,8,2109.829076198789,1868.7079104172676,2018.6073994632607,1813.6370328664866,2531.3615876649615,421.5325114661723,42.15325114661724,0,0,0
1202.4048096192384,6,9,2115.5168347594795,1880.0951240895638,2028.474512691078,1819.2724792329168,2534.185730540579,418.6688957810993,41.866889578109934,0,0,0
1302.6052104208418,6,9,2162.753867228936,1974.9524957017236,2052.264842026033,1844.727025664711,2537.002868865435,374.2490016364991,37.42490016364991,0,0,0
1402.805611222445,7,10,2085.5701444930496,1872.488438772445,2059.8065624630026,1849.7534085865773,2539.812425416576,454.2422809235263,45.424228092352635,0,0,0
1503.0060120240482,7,10,2068.594480414262,1895.9810253101518,2065.4388209725794,1855.5832633704674,2542.6138245245284,474.0193441102665,47.40193441102665,0,0,0
1603.2064128256513,8,10,2067.284569823979,1873.5088226714342,2068.9824567003643,1862.5394648233846,2545.4064921912545,478.1219223672756,47.81219223672756,0,0,0
1703.4068136272545,9,11,2022.914945991221,1789.8444025015247,2070.2143269258145,1858.2111543835817,2548.189856207762,525.2749102165412,52.52749102165413,0,0,0
1803.6072144288578,10,12,2155.003173006697,1882.5667128775435,2081.144692744124,1863.2369690802793,2550.9633462713473,395.96017326465017,39.59601732646502,0,0,0
1903.807615230461,11,13,2056.434886888959,1830.1741436574043,2083.79273792621,1865.6220628193932,2553.7263941024503,497.29150721349106,49.72915072134911,0,0,0
2004.0080160320642,11,14,2057.794636417548,1859.9389674570843,2090.1696615222922,1872.8258043456142,2556.4784335610907,498.6837971435425,49.868379714354255,0,0,0
2104.2084168336673,12,15,2112.2761571210317,1901.3129290063234,2090.4143696145165,1876.0863062045198,2559.218900762871,446.9427436418391,44.69427436418391,0,0,0
2204.4088176352707,12,15,2202.3285406721875,1957.1928179865802,2099.095540205787,1883.7960755942215,2561.947234194513,359.61869352232543,35.96186935223255,0,0,0
2304.609218436874,12,15,2145.267994927644,1961.1255644425728,2097.3469529756576,1882.4133824683063,2564.6628748289104,419.39487990126645,41.93948799012665,0,0,0
2404.809619238477,13,16,2087.600398004887,1826.468653075264,2097.5499783268415,1877.8114038985884,2567.3652662396726,479.76486823478535,47.97648682347854,0,0,0
2505.0100200400802,14,16,2108.441731702483,1859.8381609166552,2101.534703455664,1874.1971174592386,2570.053854715133,461.61212301265004,46.16121230126501,0,0,0
2605.2104208416836,15,17,2180.5975108633443,1966.3566128473972,2112.8659975596006,1883.4818964768351,2572.728089371805,392.13057850846053,39.213057850846056,0,0,0
2705.4108216432865,15,18,2146.4934934899247,1997.6570387218721,2125.2238523094707,1904.2631600988693,2575.387422267254,428.89392877732917,42.88939287773292,0,0,0
2805.61122244489,15,18,2121.199189665177,1921.4972945451393,2121.843453975319,1908.1562182656294,2578.031308512371,456.8321188471941,45.68321188471941,0,0,0
2905.811623246493,16,19,2153.197206147932,1907.720295743717,2131.519685901216,1915.9108334742607,2580.659206383019,427.4620002350871,42.74620002350871,0,0,0
3006.0120240480965,17,20,2206.943149068838,2004.0285483617756,2146.434537166345,1930.3197915647295,2583.2705774310275,376.3274283621895,37.63274283621895,0,0,0
3106.2124248496993,18,20,2273.4193222167955,2066.579287222793,2162.5488536759212,1946.8464273863767,2585.8648865945224,312.4455643777269,31.24455643777269,0,0,0
3206.4128256513027,19,21,2117.2609405358016,1933.6705543081548,2154.0420936622827,1944.4942010185343,2588.4416023075573,471.1806617717557,47.11806617717557,0,0,0
3306.613226452906,20,21,2152.9275129054904,1925.338825598626,2154.808045460067,1940.9155271341394,2591.000196609028,438.0726837035377,43.80726837035377,0,0,0
3406.813627254509,21,21,2148.767312666238,1909.89878822132,2160.9247369262025,1949.258540648745,2593.540145250854,444.772832584616,44.477283258461604,0,0,0
3507.0140280561122,22,21,2072.6328347205645,1868.9160696290367,2157.343847228011,1950.1663315199833,2596.0609278053907,523.4280930848263,52.34280930848263,0,0,0
3607.2144288577156,22,22,2151.9510254127745,1949.2141692440402,2154.4791986829537,1948.4520871596476,2598.562027772067,446.61100235929234,44.66110023592924,0,0,0
3707.414829659319,23,22,2151.4209000073497,1984.2258674429556,2154.971939334696,1947.108970031756,2601.0429326832127,449.622032675863,44.962203267586304,0,0,0
3807.615230460922,23,22,2263.206279238635,2099.575117560634,2169.172648292042,1964.9167523333053,2603.503134209063,340.29685497042783,34.029685497042784,0,0,0
3907.815631262525,24,22,2204.7212305136213,1962.2570094492073,2174.325050728611,1970.3704237038542,2605.942128261912,401.22089774829055,40.12208977482906,0,0,0
4008.0160320641285,25,22,2134.3773676639817,1905.2504820876138,2167.068472588125,1960.4926170764381,2608.3594150994,473.9820474354183,47.39820474354183,0,0,0
4108.216432865732,26,22,2252.0135507083146,2024.9050032197688,2164.927895437277,1956.325188676136,2610.7544994269088,358.74094871859415,35.87409487185942,0,0,0
4208.416833667335,26,23,2205.9161567579404,1977.8313778843115,2173.793417059491,1960.7412710337514,2613.126890499046,407.21073374110574,40.721073374110574,0,0,0
4308.617234468938,26,23,2140.5327116029057,1941.0531457577224,2172.553936929233,1962.3127030496612,2615.476102220198,474.94339061729215,47.49433906172922,0,0,0
4408.817635270541,27,23,2201.7259118420666,1996.1254368106997,2177.8497968468155,1970.9353679085987,2617.8016532441266,416.07574140206,41.607574140206,1,0,0
4509.018036072144,28,24,2205.9043135643374,1993.050791722662,2191.1769447311926,1983.3488401179616,2620.1030670726,414.1987535082626,41.41987535082626,0,0,0
