time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,velocity_command,inbound_limit_switch,outbound_limit_switch,engage_limit_switch
0.0,0,1,2081.217268183162,1821.5137071262602,2081.217268183162,1821.5137071262602,2500.0,418.7827318168379,41.878273181683795,0,0,0
100.20040080160321,1,2,1975.4238009640408,1779.5950507500995,2028.3205345736014,1800.55437893818,2502.862770828173,527.4389698641321,52.74389698641321,0,0,0
200.40080160320642,2,3,1985.6122414645283,1763.0645925973226,2014.0844368705773,1788.0577834912274,2505.7249550834313,520.112713618903,52.011271361890294,0,0,0
300.6012024048096,3,3,1964.3767779398015,1759.1912622807963,2001.6575221378832,1780.8411531886197,2508.585966313049,544.2091883732476,54.42091883732476,0,0,0
400.80160320641284,4,4,2067.2927317153126,1852.7939729417653,2014.7845640533692,1795.231717139249,2511.445218304648,444.15248658933524,44.41524865893353,0,0,0
501.00200400801606,4,5,1914.9329094379261,1729.1184144208933,1998.142621617462,1784.2128333528563,2514.302125206312,599.3692157683861,59.936921576838614,0,0,0
601.2024048096192,5,6,2123.2258748310733,1893.9896253104969,2016.011657790835,1799.8952322039477,2517.156101646629,393.93022681555567,39.39302268155557,0,0,0
701.4028056112224,5,7,2003.88593253316,1806.1879314995217,2014.4959421336257,1800.6818196158945,2520.0065628546267,516.1206303214667,51.61206303214667,0,0,0
801.6032064128257,5,7,2063.8423780752532,1839.4234362482464,2019.978879460473,1804.9864436861558,2522.852924779595,459.0105467043418,45.90105467043418,0,0,0
901.8036072144289,6,7,2041.3468178122007,1853.8943413333022,2022.115673295646,1809.8772334508703,2525.6946042107534,484.34778639855267,48.43477863985527,0,0,0
1002.0040080160321,7,8,2132.8240349771127,1970.355904878044,2027.276349975041,1824.761453226049,2528.531018896749,395.7069839196365,39.57069839196365,0,0,0
1102.2044088176353,7,9,1962.590921698927,1772.2379229065432,2025.9930620485295,1824.025740441693,2531.3615876649615,568.7706659660344,56.87706659660344,0,0,0
1202.4048096192384,7,10,2055.3300724484275,1854.893142864012,2032.9648451469197,1833.208595468362,2534.185730540579,478.8556580921513,47.88556580921514,0,0,0
1302.6052104208418,8,10,2058.0724963128678,1817.345007546745,2042.3344169842262,1839.0239699949568,2537.002868865435,478.9303725525674,47.89303725525674,0,0,0
1402.805611222445,9,10,2139.7569345009783,1946.582227820692,2049.5808372627926,1848.4027954828496,2539.812425416576,400.0554909155976,40.005549091559764,0,0,0
1503.0060120240482,9,10,2033.8337877786048,1807.7083891440575,2061.470925096861,1856.2617929551664,2542.6138245245284,508.78003674592355,50.87800367459236,0,0,0
1603.2064128256513,10,11,2085.9311568274334,1853.0726252505262,2057.7414532964967,1852.170092949169,2545.4064921912545,459.47533536382116,45.94753353638212,0,0,0
1703.4068136272545,11,11,2056.345890874301,1867.434485372612,2062.9874491306105,1858.294748336478,2548.189856207762,491.84396533346126,49.18439653334613,0,0,0
1803.6072144288578,11,11,2107.995488629569,1902.6271020973481,2067.4027601860425,1864.615114921388,2550.9633462713473,442.9678576417782,44.29678576417783,0,0,0
1903.807615230461,12,12,2140.629029080324,1959.7813897007636,2077.3309813128544,1875.2038197581344,2553.7263941024503,413.09736502212627,41.30973650221263,0,0,0
2004.0080160320642,13,12,2062.016003907911,1899.100711372009,2070.2501782059344,1868.0783004075306,2556.4784335610907,494.4624296531797,49.44624296531797,0,0,0
2104.2084168336673,14,12,2179.7948375841397,1945.624906959651,2091.9705697944555,1885.416998812842,2559.218900762871,379.4240631787311,37.942406317873115,0,0,0
2204.4088176352707,14,12,2173.1006589480976,1959.6419027579664,2103.7476284444224,1895.891874802237,2561.947234194513,388.84657524641534,38.88465752464154,0,0,0
2304.609218436874,14,12,2158.556898511392,1995.5136641675124,2113.796068664275,1913.708740464314,2564.6628748289104,406.1059763175185,40.61059763175186,0,0,0
2404.809619238477,15,13,2183.8324524644313,1994.4453847248599,2118.20362046062,1918.4950561547307,2567.3652662396726,383.53281377524127,38.35328137752413,0,0,0
2505.0100200400802,16,13,2109.904998749369,1920.3059703835302,2125.810741557697,1929.7548142786777,2570.053854715133,460.14885596576414,46.01488559657642,0,0,0
2605.2104208416836,17,14,2143.1907512792704,1968.057858105407,2131.536701002881,1941.2533375641658,2572.728089371805,429.53733809253436,42.953733809253436,0,0,0
2705.4108216432865,17,14,2107.7306899363175,1878.8195318677544,2136.6751809090824,1942.39184221368,2575.387422267254,467.6567323309364,46.76567323309364,0,0,0
2805.61122244489,18,15,2146.246603199838,1950.719445162293,2140.500292366109,1947.2010765201746,2578.031308512371,431.78470531253333,43.17847053125334,0,0,0
2905.811623246493,19,16,2191.216515598738,2014.3724657197847,2145.5590410179507,1952.6601841220768,2580.659206383019,389.4426907842808,38.94426907842808,0,0,0
3006.0120240480965,20,16,2135.107298162304,1970.2239369147258,2152.86817044339,1959.7725066763483,2583.2705774310275,448.1632792687237,44.816327926872376,0,0,0
3106.2124248496993,20,16,2154.7761067176816,1915.1129515244468,2150.366297356744,1956.721311132828,2585.8648865945224,431.0887798768408,43.10887798768408,0,0,0
3206.4128256513027,21,17,2145.1084719776186,1923.047398550914,2147.5670786596957,1953.0618607121228,2588.4416023075573,443.33313032993874,44.33331303299388,0,0,0
3306.613226452906,21,17,2141.988076389973,1939.2707239627064,2145.9101964475544,1947.4375666916421,2591.000196609028,449.0121202190553,44.901212021905536,0,0,0
