time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,velocity_command,inbound_limit_switch,outbound_limit_switch,engage_limit_switch
0.0,1,0,2002.528085357147,1778.7444112682729,2002.528085357147,1778.7444112682729,2500.0,497.4719146428531,49.747191464285315,0,0,0
100.20040080160321,1,1,2031.0091883084358,1838.6038070149073,2016.7686368327913,1808.6741091415902,2502.862770828173,471.8535825197371,47.18535825197371,0,0,0
200.40080160320642,1,2,1962.225382522358,1820.4784280314323,1998.5875520626469,1812.6088821048706,2505.7249550834313,543.4995725610734,54.34995725610734,0,0,0
300.6012024048096,2,3,2052.705134462176,1857.582208977158,2012.1169476625291,1823.8522138229425,2508.585966313049,455.88083185087316,45.58808318508732,0,0,0
400.80160320641284,3,3,2003.1072742477331,1801.3137716616516,2010.31501297957,1819.3445253906843,2511.445218304648,508.3379440569147,50.83379440569147,0,0,0
501.00200400801606,3,3,1950.7809825263341,1737.4128375683779,2000.3926745706974,1805.6892440869667,2514.302125206312,563.5211426799781,56.35211426799781,0,0,0
601.2024048096192,3,3,2003.5999482641566,1784.0421618949686,2000.8508565269058,1802.596803773824,2517.156101646629,513.5561533824723,51.35561533824723,0,0,1
701.4028056112224,3,4,2071.875036276284,1858.8576143464377,2009.728878995578,1809.6294050954007,2520.0065628546267,448.1315265783428,44.81315265783428,0,0,0
801.6032064128257,3,4,2064.5029249028967,1835.251412505797,2015.8148840963913,1812.4762948076668,2522.852924779595,458.34999987669835,45.83499998766984,0,0,0
901.8036072144289,4,5,1996.4415049387972,1801.175256478264,2013.877546180632,1811.3461909747268,2525.6946042107534,529.2530992719562,52.92530992719563,0,0,0
1002.0040080160321,4,5,2090.652122576208,1882.6143057068925,2022.689949902538,1821.7331804185887,2528.531018896749,437.8788963205411,43.78788963205412,0,0,0
1102.2044088176353,4,6,2061.198610756796,1914.9485440465814,2025.708892147374,1829.3676541217562,2531.3615876649615,470.16297690816555,47.01629769081656,0,0,1
1202.4048096192384,4,7,2092.704552473454,1881.4202856243353,2038.7568091424837,1835.4618398810464,2534.185730540579,441.4811780671248,44.148117806712484,0,0,0
1302.6052104208418,4,7,2093.887871314905,1918.1283007265738,2042.8750828277564,1841.516449055988,2537.002868865435,443.11499755053,44.311499755053006,0,0,0
1402.805611222445,5,7,2025.2276493382494,1810.9508781502382,2045.0871203368083,1842.4801597048468,2539.812425416576,514.5847760783265,51.458477607832656,0,0,0
1503.0060120240482,5,7,2106.378208798433,1924.8560085637407,2060.646842964018,1861.2244768043831,2542.6138245245284,436.23561572609515,43.62356157260952,0,0,0
1603.2064128256513,6,8,2064.208203050085,1931.132075332055,2066.707668442611,1875.9334681480916,2545.4064921912545,481.1982891411694,48.119828914116944,0,0,0
1703.4068136272545,7,8,2177.587778221156,1943.8133711032983,2077.2789426370978,1884.4290438237779,2548.189856207762,370.6020779866062,37.06020779866062,0,0,0
1803.6072144288578,8,9,2142.051881731182,1894.5339074987114,2085.0338383199264,1890.3572933230691,2550.9633462713473,408.91146454016507,40.89114645401651,0,0,0
1903.807615230461,9,10,2113.7950467560413,1935.1466638575541,2096.7691925016507,1903.754434060998,2553.7263941024503,439.931347346409,43.993134734640904,0,0,0
2004.0080160320642,9,11,2067.8973800976305,1863.9733859381415,2094.4937182537933,1901.890342084123,2556.4784335610907,488.5810534634602,48.85810534634602,0,0,0
2104.2084168336673,10,12,2125.280289035417,1906.2561989090852,2100.9018860816554,1901.0211075703733,2559.218900762871,433.9386117274539,43.393861172745396,0,0,0
2204.4088176352707,11,13,2136.0157696720894,1936.9089738643395,2105.233007801519,1906.5699763943735,2561.947234194513,425.93146452242354,42.59314645224236,0,0,0
2304.609218436874,12,13,2072.9847736098523,1875.6014759337438,2103.142698031014,1902.3172939150907,2564.6628748289104,491.67810121905814,49.167810121905816,0,0,0
2404.809619238477,13,14,2249.957665846769,2063.096569065316,2125.6156996818654,1927.5318630065983,2567.3652662396726,317.40760039290353,31.740760039290354,0,0,0
2505.0100200400802,14,14,2163.8061524438053,1961.1991134405764,2131.358494046403,1931.166173494282,2570.053854715133,406.24770227132785,40.624770227132785,0,0,0
2605.2104208416836,14,15,2233.9531483171104,1994.9825405071435,2148.332988573105,1937.5512200117912,2572.728089371805,338.7749410546944,33.877494105469445,0,0,0
2705.4108216432865,15,16,2098.8785539565824,1857.4340712930411,2140.462066146648,1928.913290030765,2575.387422267254,476.50886831067146,47.65088683106715,0,0,0
2805.61122244489,16,17,2241.4283842712152,1967.4057403675897,2150.3997164006514,1936.2004733176532,2578.031308512371,336.60292424115596,33.660292424115596,0,0,0
2905.811623246493,16,18,2096.6504626700043,1856.3091706091832,2148.685257992048,1928.316723992816,2580.659206383019,484.0087437130146,48.40087437130146,0,0,1
3006.0120240480965,17,19,2137.1290440820794,1957.645513421133,2155.6084243904925,1937.683936741115,2583.2705774310275,446.1415333489481,44.61415333489481,0,0,0
3106.2124248496993,17,19,2201.736348480647,1940.171777343603,2163.254030335015,1941.0754945845667,2585.8648865945224,384.1285381138755,38.41285381138755,0,0,0
3206.4128256513027,18,19,2181.867419343133,1966.5992230267598,2167.83919530212,1944.0445195008092,2588.4416023075573,406.5741829644244,40.657418296442444,0,0,0
3306.613226452906,18,20,2066.3446768143313,1897.4850678258492,2167.175185622568,1946.2328786900193,2591.000196609028,524.6555197946968,52.46555197946969,0,0,1
3406.813627254509,19,21,2133.676415204097,1939.0583082694982,2155.5470605583005,1933.8290526104379,2593.540145250854,459.86373004675715,45.98637300467572,0,0,0
3507.0140280561122,19,22,2235.4788110755044,2058.659263429547,2162.7143264214706,1943.575067609335,2596.0609278053907,360.58211672988637,36.05821167298864,0,0,0
3607.2144288577156,20,22,2302.53416991172,2095.4665848499008,2169.5724285809315,1953.6234720436103,2598.562027772067,296.027857860347,29.6027857860347,0,1,0
3707.414829659319,20,23,2248.3567359395256,2071.3182838781718,2184.5202467792255,1975.0118933021236,2601.0429326832127,352.6861967436871,35.268619674368715,0,0,0
3807.615230460922,21,24,2193.19721357751,1958.0568540610936,2179.6971297098553,1974.077004671474,2603.503134209063,410.3059206315529,41.0305920631553,0,0,0
3907.815631262525,21,25,2251.142537089913,2002.6606160404538,2195.146337151846,1988.712149214601,2605.942128261912,354.79959117199905,35.479959117199904,0,0,0
4008.0160320641285,21,25,2158.3517113634325,2001.8605815567191,2197.268603879981,1993.1336560281597,2608.3594150994,450.0077037359674,45.000770373596744,0,0,0
4108.216432865732,22,26,2245.175767243317,2032.1729786689439,2201.6125457562484,2002.3337761606938,2610.7544994269088,365.5787321835919,36.55787321835919,0,0,0
4208.416833667335,23,27,2156.356679975704,1944.6354206712326,2199.061471819505,2000.137395925141,2613.126890499046,456.77021052334203,45.677021052334204,0,0,0
4308.617234468938,23,28,2227.221758419083,1988.8791342786164,2215.1491799799805,2009.2768025704177,2615.476102220198,388.2543438011148,38.82543438011149,0,0,0
4408.817635270541,24,28,2225.0231619968686,2051.351671976437,2224.283854659258,2020.5061389411117,2617.8016532441266,392.778491247258,39.277849124725805,0,0,0
4509.018036072144,25,28,2275.438363230217,2063.5494957523815,2228.279809874729,2020.9951621733949,2620.1030670726,344.664703842383,34.4664703842383,0,0,0
4609.218436873748,26,29,2223.866964697677,2017.5412937080073,2220.4130893533247,2013.202633059206,2622.3798721530216,398.5129074553447,39.85129074553447,0,0,0
4709.418837675351,27,29,2302.7004366226797,2054.446051489888,2225.84745942164,2011.5154098203773,2624.631601975052,321.9311653523723,32.19311653523723,0,0,0
